"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"TP53BP1",-0.751854599265158,3.64971987123437,-8.35875739223092,1.09974226201209e-05,0.00146174529665697
"C11orf21",1.48578314797549,1.37947861674248,8.34117487239487,1.11952936785636e-05,0.00146174529665697
"RAB27A",-1.46392178782219,4.77581600732751,-8.33747833799024,1.12373867574778e-05,0.00146174529665697
"SGCZ",1.39223207861723,0.92516488753715,8.33446160626059,1.12718669307428e-05,0.00146174529665697
"ABHD2",-0.769713594075184,3.89277301266799,-8.29122708935858,1.1778929575639e-05,0.00149332293763738
"AURKC",-1.8808876375988,1.16269316065033,-8.28938471499294,1.18010837950323e-05,0.00149332293763738
"SSX2B",-3.82366459773526,2.50389272785802,-8.28176842709173,1.18931524410023e-05,0.00149332293763738
"FAN1",-1.37574892313506,2.29114304609732,-8.27257069502851,1.20053853887173e-05,0.00149332293763738
"BLOC1S6",-0.785600794611532,4.04867614819171,-8.06332395643201,1.48984159591773e-05,0.00182026102106744
"MFAP1",-0.731882163751638,4.7185990791004,-8.06113696451061,1.4932411985787e-05,0.00182026102106744
"CA8",-0.632635764338239,4.41709847859203,-8.05013295997734,1.51047551514326e-05,0.00182303926035608
"TRPM7",-0.841336190733154,3.1297268662326,-7.97519780188796,1.63377260204788e-05,0.00194133699170212
"SYK",-0.940171644274564,1.81977012704168,-7.9713798173454,1.64034216690171e-05,0.00194133699170212
"CD36",4.19721014874185,2.9782798640457,7.9538376193221,1.67089957828937e-05,0.00195848710186033
"PIP5K1B",-0.966894753396186,2.12869592031945,-7.92779212209981,1.71742094307566e-05,0.00199384393296117
"CSNK1G1",-0.672931290878773,2.05677969409968,-7.9153767085831,1.74009263494074e-05,0.00200110653018185
"USP3",-0.77115737206802,3.0174396564346,-7.87932169180342,1.80780408115425e-05,0.00205954502329629
"RBBP4",-0.63657458103541,5.2073546312549,-7.86804292170774,1.8295718033778e-05,0.00206504447066438
"SLCO2B1",1.36419797403586,1.51870858239561,7.7213271249714,2.14035652206414e-05,0.00239366477100567
"FAM167A",1.04040650690696,0.446777129871766,7.60659362531218,2.42354472394373e-05,0.00268572819862491
"ENAH",1.42210102501138,0.480613313604634,7.56282912848851,2.54211784786272e-05,0.00279174924013032
"LCP1",-4.83334059239212,4.4063346794793,-7.51368564190259,2.68285024571644e-05,0.00291754845823502
"PRSS16",-0.697086253905357,1.66328979429727,-7.49562046467875,2.73669895208694e-05,0.00291754845823502
"AKR1C1",-1.37093580849926,5.89420977616063,-7.48575364975134,2.76660628310589e-05,0.00291754845823502
"MFSD2A",1.10078968947325,0.34772913547685,7.48389952532698,2.77226596657511e-05,0.00291754845823502
"VCX3B",-1.06257287995921,0.435773638834213,-7.48256801658544,2.77633815549846e-05,0.00291754845823502
